Francis Brett Young
Geoffrey Wardwell
Hilda Trevelyan
J. Gunnis Davis
Margaret Halstan
Joseph North
Bunny Beatty
Isabel George
Bay White
Molly Hamley-Clifford
Ted Drake
Sheena Marshe
Karen Heward
Mercy Haystead
Sandra Power
Thomas Seymour
Edward Seymour
Suffolk
Catherine Parr
Catherine Howard
Hugh Dickson
Bill Pratt
Tony Osborne
Valerie Stanton
John Marquand
Andrew Lane
H. G. Wells
Edward Joseph
Stephen O'Rourke
Anthony Brown
Paul Tucker
Lady Jane Grey
Ben Thomas
Jill Johnson
Daphne Neville
Queen Elizabeth
Zelda Spellman
Hilda Spellman
James Murphy
Stuart Clark
Russell Parker
Johnny Marr
Catherine Johnson
Michael Richard Plowman
Henry Marsh
Jim Taylor
Alex Blake
Robert Phillips
Graham Curry
Queen Elizabeth I
Jamie Watson
Martin Askew
Max Bennett
Jane Seymour
Mary Boleyn
Aidan Cook
Joseph O'Brien
Eddie Tudor
Anne Boleyn
King Henry VIII
Eric Tomlinson
Michael White
Simon Davis
Jack Carr
Colo Tavernier
Barbara Tennant
Alex Metric
Lucy Hawking
Dolly Tree
Dee Dee Wilde
Paul Adam
Beatrix Birnie Philip
Mary Beale
Joseph Mallord William Turner
Francis Cooke
Stephanie Hall
Paul Bradbury
Hugh White
Graham Arnold
Emily May
David Joseph
Bob Buckingham
Arthur Collins
Alex Gray
Bessie Carter
Simon Savory
Paul Davis
Freya Edmondson
Cherida Langford
Lea Walker
Tony Lane
John Adams
Lauren Blake
Junior
Louisa Gummer
Cara Horgan
Olivia Fox
John R. Walker
Joseph Ashworth
Colin Vearncombe
John Rackham
Michael Cole
Belinda Charlton
Tracey Coleman
Steve James
Peter Yates
Robert Phillips
Gary Powell
Eva Fontaine
John Alexander
Sandy Strallen
Fermí Fernández
Richard Wright
John Wooldridge
Wendy Williams
Amy Williams
Rupert Wickham
Eddie Whaley Jr.
John Webster
Ernest Thesiger
Mark Taylor
Mark Taylor
Viva Tattersall
Kim Smith
John Ronane
Luc Roeg
John Richardson
Sophie Neville
Robert Morgan
Roger Moore
Judy Matheson
Stanley Lupino
Rita Lupino
Michael Logan
Melissa Knatchbull
Teddy Johnson
Robert Harris
Darlene Grey
Rumer Godden
Katya Gardner
Raymond Francis
Sean Flynn
George Devine
Beatrice DeMille
John Daly
John Curless
Angela Crow
Tom Criddle
Tim Condren
Michael Collins
Elizabeth Chambers
Max Catto
Ann Casson
Christopher Cary
Harry Capehorn
Paul Boretski
Vernie Bennett
Kate Alderton
Crispian Belfrage
Jodie Weston
Tudor Williams
Paul Tucker
Dinny Powell
Garfield Morgan
Pip Miller
Derek Kavanagh
Ben Forster
Josephine Butler
Peter Burroughs
Rulan Tangen
Christopher Marlowe
David Johnson
Dan Fredenburgh
Peter Ellenshaw
Shirley Dixon
Gary Davy
Sam Alexander
Paul Blackwell
Michael Bentine
Simon Wells
Christine Anderson
Jenny McCrindle
Derek Jarman
Sydney Fairbrother
Veronica Tetzlaff
Roger Eaton
Lady Mary Soames
Johnny Leeze
Joan Lee
Jane Meriel Grosvenor
Felicity Peel Corbin
Dave Robinson
Darren Atherton
Darran Robinson
Christopher Soames
Chris J. Clayton
Charles Rea
Bodil Hortlund
Bethan Cairns
Belinda Green-Smith
Andrew Chapman
Alyson Clare Corner
Juliette Norton
Chrissy May
Anabel Davis-Goff
